OBJECTID,Latitude,Longitude,Projection_y_coordinate,Projection_x_coordinate,HSD baseline 1981-2000 lower,HSD baseline 1981-2000 median,HSD baseline 1981-2000 upper,HSD baseline 2001-2020 lower,HSD baseline 2001-2020 median,HSD baseline 2001-2020 upper,HSD 1.5°C lower,HSD 1.5°C median,HSD 1.5°C upper,HSD 2°C lower,HSD 2°C median,HSD 2°C upper,HSD 2.5°C lower,HSD 2.5°C median,HSD 2.5°C upper,HSD 3°C lower,HSD 3°C median,HSD 3°C upper,HSD 4°C lower,HSD 4°C median,HSD 4°C upper,Shape__Area,Shape__Length
1209,54.69433,-3.27375,534000,318000,0,0,0,0.4,0.6,1.4,0.4,0.8,1.4,0.5,1.1,1.7,0.6,1.3,2.4,1.3,2.1,4.4,3.4,4.2,9.1,430405520.041992,82984.9569811793
1210,54.69614,-3.08761,534000,330000,0,0,0,0,0.2,0.6,0.1,0.5,0.9,0.2,0.5,1.1,0.2,0.6,1.7,0.4,1.4,3.1,1.8,2.7,6.3,430467446.273193,82990.9261004314
1211,54.69767,-2.90145,534000,342000,0,0,0,0.2,0.5,1.5,0.3,0.8,1.5,0.4,1.1,2,0.8,1.4,2.8,1.3,2.1,4,3.2,4.7,9.7,430517358.989502,82995.7376873124
1212,54.69891,-2.71528,534000,354000,0,0.1,0.1,0.4,0.8,1.8,0.5,1,2,0.7,1.6,2.4,1,2.1,3.5,2,3.1,5.5,4.2,6,12.1,430552778.793945,82999.1519934415
1213,54.69987,-2.52909,534000,366000,0,0,0,0,0.1,0.6,0,0.2,0.6,0.1,0.4,0.7,0.1,0.3,1.2,0.1,1,2.3,1.2,2.1,5,430586842.582397,83002.4344441486
1214,54.70054,-2.3429,534000,378000,0,0,0,0,0,0.1,0,0,0.3,0,0.1,0.4,0,0.1,0.8,0,0.2,1.4,0.3,1,3,430604747.260254,83004.1604649105
1215,54.70092,-2.1567,534000,390000,0,0,0,0,0.1,0.6,0,0.1,0.7,0.1,0.4,0.7,0,0.3,1,0.1,0.9,2,0.9,2,4.8,430616629.541504,83005.30594899
1216,54.70102,-1.97049,534000,402000,0,0,0.1,0.2,0.2,1,0.1,0.3,1,0.2,0.6,1.3,0.2,0.6,1.7,0.3,1.3,2.8,1.6,3,6.9,430620447.179321,83005.6740296356
1217,54.70083,-1.78429,534000,414000,0.1,0.1,0.2,0.2,0.5,1.3,0.4,0.8,1.6,0.6,1.2,2.1,0.9,1.6,3,1.5,2.4,4.9,3.3,5.8,10.2,430616724.478271,83005.3149078713
1218,54.70036,-1.59809,534000,426000,0,0.1,0.2,0.3,0.7,1.5,0.5,0.9,1.7,0.7,1.4,2.2,0.9,1.9,3,2,2.9,5.1,4.4,6.3,11.2,430600899.598145,83003.7898286806
1219,54.6996,-1.4119,534000,438000,0,0.1,0.1,0.2,0.5,0.8,0.3,0.6,1.2,0.6,0.9,1.6,0.7,1.1,2.2,1.2,1.5,3.2,3.2,4.5,7.8,430568328.358459,83000.6509614364
1220,54.69855,-1.22572,534000,450000,0,0.1,0.1,0.2,0.4,0.8,0.3,0.6,1,0.4,0.9,1.6,0.5,1.1,2,1.1,1.5,3.1,3.1,4.2,7.8,430543204.855713,82998.228561216
1221,54.66369,-7.92634,546000,18000,0,0,0,0,0.2,0.4,0,0.3,0.5,0,0.4,0.6,0.1,0.4,0.9,0.3,0.6,1.5,1,1.6,3.2,428406580.402832,82792.0295875716
1222,54.67264,-7.74122,546000,30000,0,0,0,0.1,0.3,0.4,0.1,0.5,0.6,0.1,0.5,0.8,0.2,0.5,1.4,0.6,0.8,2.1,1.3,2,3.8,428689297.92334,82819.343347824
1223,54.6813,-7.55601,546000,42000,0,0,0,0.2,0.3,0.6,0.2,0.5,0.8,0.2,0.6,1,0.2,0.6,1.7,0.7,1,2.7,1.4,2.4,4.9,428963308.697754,82845.8073428246
1224,54.68968,-7.3707,546000,54000,0,0,0,0.2,0.4,0.6,0.2,0.5,0.8,0.2,0.6,1.2,0.4,0.6,1.8,0.8,1.1,3.1,1.7,2.6,5.6,429228582.463379,82871.4194654058
1225,54.69777,-7.18529,546000,66000,0,0,0,0,0.2,0.4,0,0.3,0.5,0,0.4,0.9,0.1,0.4,1.5,0.3,0.9,2.3,1.1,1.9,4.1,429485089.876465,82896.1776732182
1226,54.70559,-6.9998,546000,78000,0,0,0,0,0.2,0.3,0,0.2,0.5,0,0.3,0.6,0.1,0.3,1.2,0.3,0.8,2,1,1.6,3.5,429732802.515137,82920.0799891698
1227,54.71312,-6.81422,546000,90000,0,0,0,0,0.1,0.4,0,0.2,0.5,0.1,0.2,0.7,0.1,0.4,1,0.2,0.7,2,0.9,1.5,3.3,429971692.893066,82943.1245018787
1228,54.72037,-6.62855,546000,102000,0,0,0,0,0.1,0.3,0,0.3,0.5,0.1,0.3,0.6,0.1,0.3,1.1,0.3,0.6,2.1,1.1,1.6,3.3,430201734.45752,82965.3093661079
1229,54.72733,-6.4428,546000,114000,0,0,0,0,0,0.1,0,0,0.1,0,0,0.2,0,0,0.5,0,0.2,1.1,0.4,0.6,2.1,430422901.609375,82986.6328031705
1230,54.73401,-6.25697,546000,126000,0,0,0,0,0.1,0.3,0,0.2,0.5,0.1,0.2,0.7,0.1,0.3,1.2,0.2,0.6,2.2,1,1.7,3.4,430635169.695801,83007.0931013311
1231,54.7404,-6.07107,546000,138000,0,0,0,0,0.2,0.4,0,0.2,0.4,0.1,0.1,0.5,0,0.2,0.9,0.2,0.5,1.9,1,1.5,3.6,430838515.032715,83026.6886162047
1232,54.74651,-5.8851,546000,150000,0,0,0,0,0,0.2,0,0.1,0.1,0,0.1,0.1,0,0.1,0.4,0,0.2,1,0.3,0.5,1.4,431032914.893555,83045.4177711154
1233,54.75234,-5.69905,546000,162000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.6,431218347.533691,83063.2790574491
1234,54.7682,-5.1414,546000,198000,0,0,0,0,0,0,0,0,0.1,0,0,0.3,0,0,1,0,0.2,1.2,0.2,0.8,2.4,430564108.363525,83000.9612712591
1235,54.77286,-4.9554,546000,210000,0,0,0,0,0,0.1,0,0,0.2,0,0,0.3,0,0,1,0,0.3,1.5,0.4,0.9,2.9,431749491.563477,83114.4198013401
1236,54.77726,-4.76909,546000,222000,0,0,0,0,0.1,0.4,0,0.2,0.5,0,0.1,0.6,0,0.1,1.8,0.2,0.8,2.7,1.4,1.8,5,431888235.030029,83127.7721136017
1237,54.78137,-4.58274,546000,234000,0,0,0,0,0.2,0.6,0.1,0.2,0.6,0.1,0.2,0.8,0.1,0.3,1.9,0.3,0.8,3,1.4,2,5.5,432021520.577881,83140.5983775661
1238,54.78519,-4.39633,546000,246000,0,0,0,0,0.2,0.6,0,0.3,0.8,0.1,0.3,1,0.2,0.5,2.4,0.4,1,3.5,1.5,2.4,6.3,432143070.482666,83152.2935904223
1239,54.78873,-4.20989,546000,258000,0,0,0,0,0.2,0.8,0.1,0.5,1,0.2,0.5,1.2,0.2,0.6,2.5,0.8,1.3,3.9,2.4,3.2,7.8,432256299.418945,83163.1864430155
1240,54.79199,-4.0234,546000,270000,0,0,0,0,0.3,1,0.1,0.5,1.2,0.2,0.7,1.3,0.3,0.9,2.1,0.8,1.4,3.7,2.5,3.5,8.2,432364389.036377,83173.5838334365
1241,54.79487,-3.83654,546000,282000,0,0,0,0,0.2,0.8,0.1,0.3,0.9,0.1,0.4,1,0.1,0.6,1.7,0.5,1.1,3.3,1.9,2.9,7.3,434186179.270264,83348.9571553366
1242,54.80003,-3.46374,546000,306000,0,0,0,0.2,0.4,1.1,0.2,0.5,1.1,0.3,0.8,1.4,0.4,1.1,2,0.9,1.7,3.7,2.4,3.4,7.3,432626518.170898,83198.7921315767
1243,54.80214,-3.27713,546000,318000,0,0,0.1,0.4,0.8,1.4,0.5,0.7,1.6,0.7,1.1,1.9,0.8,1.6,2.7,1.6,2.3,4.9,3.3,4.5,9.3,432693307.055664,83205.2144833542
1244,54.80396,-3.0905,546000,330000,0,0,0.1,0.4,0.6,1.5,0.4,0.8,1.7,0.6,1.2,2,0.8,1.8,2.8,1.6,2.4,5,3.3,4.7,9.7,432753170.059326,83210.9698435431
1245,54.80549,-2.90385,546000,342000,0,0,0.1,0.2,0.7,1.5,0.4,0.9,1.9,0.7,1.5,2.2,0.9,2,3,1.8,2.6,5.3,3.5,5.3,10.5,432805183.28833,83215.970006267
1246,54.80674,-2.71718,546000,354000,0,0,0,0,0.4,1.2,0.2,0.7,1.4,0.4,1,1.8,0.5,1.3,2.4,1,2.1,4.4,3.1,4.8,9.2,432844049.515991,83219.7066807389
1247,54.8077,-2.5305,546000,366000,0,0,0,0,0.1,0.6,0,0.1,0.6,0,0.3,0.7,0.1,0.3,1,0.1,0.8,2.4,1.2,1.8,4.8,432876081.636475,83222.7855921112
1248,54.80837,-2.34381,546000,378000,0,0,0,0,0.1,0.5,0,0.1,0.5,0,0.2,0.6,0,0.2,1,0,0.6,2,0.8,1.7,4.5,432896520.389648,83224.7507426224
1249,54.80876,-2.15712,546000,390000,0,0,0,0,0.1,0.6,0,0.2,0.6,0.1,0.4,0.8,0.1,0.3,1,0.1,0.8,2,0.9,1.8,4.8,432909894.78418,83226.0363294246
1250,54.80886,-1.97042,546000,402000,0,0,0,0,0.2,0.6,0,0.3,0.8,0.1,0.5,1,0.1,0.5,1.3,0.3,0.9,2.2,1.1,2.4,6,432910533.553223,83226.0975733346
1251,54.80867,-1.78372,546000,414000,0,0.1,0.1,0.2,0.3,1.1,0.2,0.5,1.3,0.3,0.7,1.7,0.3,1,1.6,0.8,1.4,3.5,2.3,4.3,8.4,432902887.916626,83225.3623404271
1252,54.80819,-1.59702,546000,426000,0,0.1,0.2,0.3,0.5,1.2,0.4,0.7,1.6,0.5,1.1,2.3,0.8,1.4,2.6,1.7,2,4.2,4,5.3,9.4,432887792.248047,83223.9110289261
1253,54.80743,-1.41034,546000,438000,0,0,0.1,0.2,0.2,0.4,0.2,0.3,0.6,0.3,0.4,1,0.2,0.5,1.3,0.4,0.8,2,2,2.5,4.7,432860691.334473,83221.3066669427
1254,54.80643,-1.22326,546000,450000,0,0,0.1,0.1,0.2,0.6,0.2,0.3,0.7,0.4,0.5,1.1,0.2,0.6,1.2,0.6,0.9,2.1,2.4,2.8,5,434540795.902954,83383.652447541
1255,54.77097,-7.94206,558000,18000,0,0,0,0.1,0.2,0.4,0.1,0.4,0.5,0.1,0.4,0.7,0.2,0.4,1.2,0.4,0.7,1.8,1.2,1.8,3.5,430669568.571289,83010.4090391914
1256,54.77995,-7.75646,558000,30000,0,0,0,0.1,0.3,0.4,0.1,0.5,0.6,0.2,0.5,0.9,0.2,0.5,1.4,0.6,0.8,2.1,1.3,2,3.8,430955284.027832,83037.9397939827
1257,54.78864,-7.57076,558000,42000,0,0,0,0.1,0.4,0.6,0.2,0.6,0.8,0.3,0.6,1.1,0.3,0.6,1.8,0.8,1.1,3.1,1.6,2.4,5.3,431232202.317871,83064.6141704187
1258,54.79705,-7.38497,558000,54000,0,0,0,0.1,0.3,0.4,0.1,0.5,0.7,0.1,0.5,1,0.2,0.5,1.7,0.5,1,3,1.3,2.3,4.8,431500292.680176,83090.4300315405
1259,54.80518,-7.19907,558000,66000,0,0,0,0,0.2,0.3,0,0.2,0.5,0,0.3,0.6,0.1,0.3,1.3,0.2,0.6,2.1,0.9,1.7,3.5,431759525.285645,83115.3853060754
1260,54.81303,-7.01309,558000,78000,0,0,0,0,0,0.2,0,0.1,0.3,0,0.1,0.4,0,0.1,0.8,0.1,0.4,1.3,0.5,1,2.3,432009871.240234,83139.4779889222
1261,54.82059,-6.82702,558000,90000,0,0,0,0,0.1,0.4,0,0.2,0.4,0,0.2,0.6,0.1,0.2,1.1,0.2,0.5,2,0.8,1.4,2.9,432251302.601074,83162.706141602
1262,54.82786,-6.64086,558000,102000,0,0,0,0,0.3,0.4,0,0.4,0.8,0.1,0.5,1,0.2,0.5,1.5,0.5,0.9,2.7,1.6,2.4,4.9,432483792.37793,83185.0678926803
1263,54.83485,-6.45462,558000,114000,0,0,0,0,0.2,0.3,0,0.3,0.6,0.1,0.3,0.8,0.1,0.4,1.4,0.3,0.7,2.5,1,2,3.9,432707314.54248,83206.5614381922
1264,54.84156,-6.26831,558000,126000,0,0,0,0,0.2,0.4,0,0.3,0.6,0.1,0.3,0.7,0.1,0.4,1.3,0.2,0.8,2.5,1.1,1.9,3.9,432921844.035156,83227.1850420749
1265,54.84798,-6.08191,558000,138000,0,0,0,0,0,0.2,0,0.1,0.2,0,0.1,0.2,0,0.1,0.5,0,0.2,1.1,0.3,0.5,1.8,433127356.773926,83246.9370365332
1266,54.85411,-5.89545,558000,150000,0,0,0,0,0,0.2,0,0,0.1,0,0,0.1,0,0,0.3,0,0,0.6,0.1,0.3,1,433323829.658691,83265.8158224285
1267,54.85996,-5.70891,558000,162000,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,0.5,0.1,0.3,0.9,433511240.57666,83283.8198696679
1268,54.87584,-5.15003,558000,198000,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.7,0,0.2,0.9,0,0.5,2.1,433895986.913574,83320.7690359654
1269,54.88055,-4.96328,558000,210000,0,0,0,0,0.1,0.4,0,0.2,0.5,0,0.2,0.5,0,0.2,1.4,0.3,0.6,2.2,1,1.5,4,434042115.534424,83334.7985486114
1270,54.88496,-4.77648,558000,222000,0,0,0,0,0.2,0.4,0,0.2,0.6,0.1,0.3,0.8,0.1,0.4,2,0.3,0.9,2.8,1.6,2.1,5,434188653.809326,83348.8645668989
1271,54.88909,-4.58963,558000,234000,0,0,0,0.2,0.5,1.1,0.4,0.7,1.2,0.3,1,1.7,0.6,1.2,3,1.2,1.6,4.3,2.7,3.8,8.4,434318283.347168,83361.3056237271
1272,54.89293,-4.40273,558000,246000,0,0,0,0.2,0.4,1,0.2,0.6,1.2,0.3,0.8,1.6,0.4,1,3,1.1,1.5,4.5,2.7,3.6,8.4,434442776.991699,83373.2525041749
1273,54.89649,-4.21579,558000,258000,0,0,0,0,0.2,0.9,0.1,0.4,1,0.2,0.5,1.1,0.3,0.6,2.5,0.8,1.3,4,2.4,3.2,7.8,434560257.436279,83384.5247126896
1274,54.89976,-4.02881,558000,270000,0,0,0,0.2,0.6,1.2,0.4,0.7,1.5,0.4,1,1.9,0.7,1.3,3.2,1.5,2.3,5.3,3.3,4.5,10,434666731.453369,83394.7391073846
1275,54.90274,-3.84179,558000,282000,0,0,0,0.2,0.4,1.1,0.1,0.6,1.4,0.3,0.8,1.6,0.4,1,2.1,1,1.7,4.1,2.8,3.9,8.8,434766079.109863,83404.2684944162
1276,54.90543,-3.65473,558000,294000,0,0,0,0,0.2,0.8,0.1,0.2,0.8,0.1,0.3,0.7,0.1,0.5,1.5,0.4,0.9,3.2,1.7,2.4,6.4,434859310.150879,83413.2105369486
1277,54.90783,-3.46765,558000,306000,0,0,0,0,0.2,0.8,0.1,0.4,0.9,0.1,0.6,1,0.3,0.8,1.6,0.6,1.3,3.4,2.1,3.1,6.7,434933631.244141,83420.3389751251
1278,54.90995,-3.28055,558000,318000,0,0,0,0.2,0.4,1,0.2,0.5,1.1,0.3,0.8,1.4,0.4,1.1,2.1,1,1.9,4,2.5,3.8,7.3,435002602.147705,83426.9528526057
1279,54.91177,-3.09342,558000,330000,0,0,0.2,0.4,1,1.7,0.5,0.9,2.1,0.9,1.4,2.3,1,2.1,2.9,1.8,2.9,5.7,3.9,5.3,10.2,435063810.345703,83432.8218506143
1280,54.91331,-2.90627,558000,342000,0,0.1,0.1,0.6,0.9,1.8,0.6,1,2.1,0.9,1.5,2.4,1,2.3,3.1,1.9,3,5.7,4.1,5.6,10.5,435112363.206543,83437.4769994484
1281,54.91457,-2.7191,558000,354000,0,0,0,0.2,0.3,1.1,0.2,0.6,1.4,0.3,1,1.7,0.6,1.3,2.4,0.9,1.9,4.2,2.9,4.2,8.7,435150074.359253,83441.0926064538
1282,54.91553,-2.53192,558000,366000,0,0,0,0,0.1,0.6,0.1,0.3,0.8,0.1,0.4,0.9,0.2,0.6,1.2,0.4,1.1,2.7,1.6,2.6,6.2,435182496.36499,83444.2011281969
1283,54.91621,-2.34473,558000,378000,0,0,0,0.2,0.2,0.9,0.1,0.4,1.1,0.3,0.6,1.2,0.4,0.9,1.5,0.6,1.7,3.4,2,3.3,7.1,435204763.991455,83446.3359278056
1284,54.91659,-2.15754,558000,390000,0,0,0,0.2,0.3,1,0.2,0.5,1.2,0.3,0.7,1.3,0.5,0.9,1.6,0.7,1.6,3.4,2.3,3.8,7.8,435217421.926147,83447.5493874457
1285,54.91669,-1.97034,558000,402000,0,0.1,0.1,0.2,0.3,1,0.3,0.5,1.3,0.3,0.8,1.7,0.5,1.1,1.7,0.7,1.5,3.4,2.3,4.3,8.2,435220835.328979,83447.876969794
1286,54.9165,-1.78314,558000,414000,0,0.1,0.1,0.2,0.4,1.2,0.3,0.6,1.4,0.5,0.9,2,0.6,1.3,2.1,1.2,1.7,3.9,2.9,4.9,8.7,435212561.730835,83447.0837449306
1287,54.91603,-1.59595,558000,426000,0,0.1,0.1,0.2,0.5,0.8,0.2,0.5,1,0.5,0.7,1.6,0.6,1,1.7,0.9,1.4,2.8,2.9,4,7,435198516.685913,83445.7372234148
1288,54.91526,-1.40876,558000,438000,0,0,0,0.1,0.2,0.5,0.1,0.2,0.6,0.2,0.4,0.8,0.2,0.4,0.8,0.5,0.6,1.4,1.4,2.1,3.5,435174966.033447,83443.479232415
1289,54.90443,-7.39933,570000,54000,0,0,0,0,0.3,0.4,0,0.5,0.6,0.1,0.5,1,0.2,0.5,1.7,0.7,0.9,3,1.2,2.3,4.6,433793113.433105,83310.8920329237
1290,54.91259,-7.21295,570000,66000,0,0,0,0,0.2,0.3,0,0.2,0.5,0,0.3,0.6,0.1,0.3,1.2,0.3,0.6,2.2,1,1.9,3.6,434055111.186523,83336.0467356061
1291,54.92046,-7.02647,570000,78000,0,0,0,0,0.1,0.2,0,0.2,0.4,0,0.2,0.5,0.1,0.3,1.1,0.2,0.5,2,0.8,1.6,3.6,434308129.092285,83360.3320680051
1292,54.92805,-6.83991,570000,90000,0,0,0,0,0.1,0.2,0,0.1,0.4,0,0.2,0.5,0,0.2,0.9,0.1,0.4,1.6,0.7,1.2,2.8,434552138.740723,83383.7460640407
1293,54.93536,-6.65326,570000,102000,0,0,0,0,0.2,0.3,0,0.3,0.4,0,0.3,0.6,0,0.3,1,0.2,0.7,2,1,1.7,4.1,434787112.691406,83406.2868256257
1294,54.94237,-6.46653,570000,114000,0,0,0,0,0.1,0.3,0,0.3,0.5,0,0.3,0.6,0.1,0.4,1.3,0.2,0.7,2.2,1,1.7,3.9,435013024.484375,83427.9525230802
1295,54.94911,-6.27971,570000,126000,0,0,0,0,0.1,0.2,0,0.2,0.4,0,0.2,0.5,0,0.3,1,0.1,0.5,1.9,0.8,1.3,2.8,435229848.63916,83448.7413955607
1296,54.95555,-6.09283,570000,138000,0,0,0,0,0,0.1,0,0,0.1,0,0,0.2,0,0,0.3,0,0.1,0.8,0.1,0.4,1.4,435437560.672363,83468.6517514574
1297,54.96171,-5.90587,570000,150000,0,0,0,0,0,0.2,0,0,0.1,0,0,0.2,0,0,0.3,0,0.1,0.9,0.3,0.4,1.4,435636137.097656,83487.6819687805
1298,54.98351,-5.15847,570000,198000,0,0,0,0,0,0.1,0,0,0.2,0,0,0.4,0,0,1,0,0.3,1.2,0.5,0.8,2.6,436208857.323486,83542.5434489489
1299,54.98824,-4.97122,570000,210000,0,0,0,0,0.1,0.2,0,0.1,0.4,0,0.1,0.6,0.1,0.1,1.1,0.1,0.5,1.5,0.9,1.1,3.1,436365458.07251,83557.538371744
1300,54.99267,-4.78392,570000,222000,0,0,0,0,0.3,0.6,0.1,0.4,0.8,0.2,0.4,1.1,0.2,0.5,1.9,0.6,1,2.9,1.5,2.3,5.4,436514691.008057,83571.8247802228
1301,54.99681,-4.59656,570000,234000,0,0,0,0.2,0.6,1.1,0.3,0.8,1.2,0.5,0.9,1.6,0.6,1.2,2.7,1.2,1.9,4.2,2.9,3.9,8.5,436645546.701904,83584.3508500124
1302,55.00067,-4.40917,570000,246000,0,0,0,0,0.2,0.8,0.1,0.4,1,0.1,0.5,1.3,0.3,0.6,2.1,0.6,1.2,3.2,2,2.9,6.7,436773418.595947,83596.5883156228
1303,55.00424,-4.22172,570000,258000,0,0,0,0,0.3,0.9,0.1,0.5,1.1,0.2,0.6,1.4,0.2,0.7,2.3,0.9,1.3,3.7,2.3,3.4,8,436890707.556885,83607.8113224195
1304,55.00752,-4.03424,570000,270000,0,0,0,0.2,0.5,1,0.2,0.7,1.3,0.3,0.8,1.8,0.3,1.1,2.9,1.1,1.8,4.7,2.9,4.4,9.5,436997608.611816,83618.0396302999
1305,55.01051,-3.84672,570000,282000,0,0,0,0.2,0.5,1,0.2,0.7,1.1,0.4,0.8,1.6,0.4,1.2,2.7,1.1,1.8,4.6,3.1,4.2,9.3,437094660.448486,83627.3246447232
1306,55.01321,-3.65917,570000,294000,0,0,0,0.2,0.6,1.1,0.3,0.8,1.2,0.4,1,1.8,0.6,1.5,2.9,1.3,2.2,5.3,3.4,5.1,10.4,437183924.209229,83635.8631816847
1307,55.01563,-3.47159,570000,306000,0,0,0,0.2,0.5,1,0.2,0.7,1.3,0.5,1,1.7,0.6,1.3,2.4,1.2,2,4.8,3.1,4.8,9.5,437262080.904541,83643.3392844559
1308,55.01775,-3.28398,570000,318000,0,0,0,0.2,0.6,1,0.1,0.6,1.5,0.4,1,2,0.7,1.4,2.3,1.1,2.2,4.9,3,4.6,8.6,437333395.309814,83650.15963794
1309,55.01959,-3.09635,570000,330000,0,0,0.1,0.2,0.7,1.4,0.4,0.8,1.8,0.7,1.3,2.1,0.9,2,2.6,1.5,3,5.9,3.6,5.4,10.3,437395922.735352,83656.1388020469
1310,55.02113,-2.9087,570000,342000,0,0,0.1,0.4,0.7,1.3,0.4,0.9,1.8,0.6,1.3,2,0.9,1.9,2.8,1.6,2.6,5.4,3.9,5.4,10,437443427.531494,83660.6815510618
1311,55.02239,-2.72103,570000,354000,0,0,0,0.2,0.3,1,0.3,0.6,1.3,0.3,1,1.5,0.6,1.4,2.1,0.8,2.1,4.1,2.9,4.1,8.3,437479743.044678,83664.1542654207
1312,55.02336,-2.53335,570000,366000,0,0,0,0.2,0.2,0.8,0.1,0.4,1.3,0.2,0.7,1.2,0.3,0.9,1.4,0.7,1.7,3.6,2.1,3.2,7.2,437512047.496948,83667.2428420601
1313,55.02404,-2.34566,570000,378000,0,0,0,0.1,0.3,1,0.1,0.5,1.4,0.3,0.9,1.5,0.5,1.2,1.8,1,1.9,4.2,2.4,4,8.3,437537233.051025,83669.6510329421
1314,55.02443,-2.15796,570000,390000,0,0.1,0.2,0.2,0.6,1.2,0.3,0.6,1.4,0.5,1.2,1.7,0.7,1.5,2,1.3,2.2,4.6,3,5.2,9.6,437551158.936157,83670.9826288764
1315,55.02453,-1.97026,570000,402000,0,0.1,0.1,0.2,0.2,1,0.2,0.4,1.2,0.4,0.7,1.7,0.5,1.1,1.7,0.8,1.4,3.3,1.9,4,7.8,437549821.011353,83670.8546539805
1316,55.02434,-1.78256,570000,414000,0,0.1,0.1,0.2,0.4,0.7,0.2,0.5,1,0.5,0.8,1.6,0.5,1.1,1.6,0.9,1.5,3.2,2.3,4,7.5,437542864.041138,83670.1898260055
1317,55.02386,-1.59487,570000,426000,0,0,0.1,0.2,0.4,0.6,0.3,0.4,0.7,0.3,0.6,1.1,0.3,0.7,1.2,0.7,1,2,2.2,3,5.1,437534303.960571,83669.370968807
1318,55.02309,-1.40718,570000,438000,0,0,0,0,0.2,0.3,0.1,0.2,0.4,0.2,0.3,0.8,0.2,0.4,0.8,0.4,0.5,1.4,1.1,1.9,3.4,437504057.607178,83666.4790244513
1319,55.01179,-7.41379,582000,54000,0,0,0,0,0.2,0.5,0,0.3,0.6,0.1,0.4,0.8,0.2,0.4,1.4,0.6,0.8,2.6,1.1,2.1,4.1,436107300.955566,83532.8185176188
1320,55.01999,-7.22691,582000,66000,0,0,0,0,0.1,0.2,0,0.2,0.3,0,0.3,0.5,0.1,0.3,1,0.2,0.5,1.9,1,1.7,3.4,436372104.532227,83558.1750455114
1321,55.02789,-7.03994,582000,78000,0,0,0,0,0.1,0.2,0,0.2,0.3,0,0.2,0.5,0.1,0.3,1,0.2,0.4,1.7,0.8,1.4,3.1,436627833.718262,83582.6553445879
1322,55.03551,-6.85288,582000,90000,0,0,0,0,0.2,0.3,0,0.2,0.4,0,0.3,0.5,0,0.4,1.2,0.3,0.7,2,1,1.7,3.6,436874459.628906,83606.2574206886
1323,55.04285,-6.66574,582000,102000,0,0,0,0,0.2,0.4,0,0.3,0.7,0.1,0.4,0.7,0.1,0.5,1.1,0.5,0.8,2.6,1.3,2.2,4.6,437111954.365723,83628.9793485875
1324,55.04989,-6.47851,582000,114000,0,0,0,0,0.1,0.3,0,0.3,0.5,0.1,0.3,0.6,0.1,0.4,1,0.4,0.7,2.4,1.1,1.7,4.1,437340291.022949,83650.8192724252
1325,55.05665,-6.2912,582000,126000,0,0,0,0,0,0.2,0,0.1,0.3,0,0.1,0.4,0,0.1,0.6,0.1,0.3,1.2,0.4,0.9,2,437559443.696777,83671.7754061328
1326,55.06312,-6.10381,582000,138000,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0.4,0,0.2,0.8,437769387.491699,83691.8460338559
1327,55.06931,-5.91635,582000,150000,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,0.3,0,0,0.5,0.1,0.3,0.9,437970098.527832,83711.0295103523
1328,55.09592,-4.97921,582000,210000,0,0,0,0,0,0.2,0,0,0.3,0,0,0.3,0,0,0.9,0,0.2,1.1,0.2,0.9,2.3,438711443.706299,83781.8478749712
1329,55.10037,-4.7914,582000,222000,0,0,0,0,0.4,0.6,0.2,0.5,0.7,0.2,0.6,0.9,0.4,0.6,1.8,0.7,1,3.1,1.8,2.6,5.7,438859025.639893,83795.9386548549
1330,55.10454,-4.60355,582000,234000,0,0,0,0.1,0.4,0.8,0.2,0.6,1,0.3,0.7,1.4,0.4,0.9,2.1,0.8,1.5,3.2,2.3,3.1,7.3,438992463.775635,83808.6777786193
1331,55.10841,-4.41565,582000,246000,0,0,0,0,0.1,0.4,0,0.2,0.6,0,0.3,0.9,0,0.3,1.4,0.3,0.7,2.1,1.1,1.8,5,439121897.09375,83821.0312210488
1332,55.11199,-4.2277,582000,258000,0,0,0,0.1,0.4,1,0.2,0.6,1.1,0.2,0.7,1.6,0.3,0.9,2.3,0.9,1.5,3.6,2.6,3.8,8.4,439240465.547119,83832.3463739687
1333,55.11528,-4.03972,582000,270000,0,0,0,0.1,0.4,0.9,0.2,0.6,1.1,0.3,0.6,1.6,0.4,0.9,2.4,1,1.5,3.7,2.6,4,8.7,439346009.234863,83842.4176099219
1334,55.11829,-3.85169,582000,282000,0,0,0,0.1,0.3,1,0.1,0.6,1,0.2,0.6,1.5,0.3,0.8,2.4,0.9,1.6,3.9,2.5,3.7,8.2,439446403.162109,83851.9964773123
1335,55.121,-3.66364,582000,294000,0,0,0,0.2,0.6,1,0.3,0.8,1.3,0.5,1.1,1.9,0.8,1.5,3,1.2,2.2,5.2,3.5,5.2,10.2,439535339.476563,83860.4814411661
1336,55.12342,-3.47555,582000,306000,0,0,0,0.2,0.6,1,0.2,0.8,1.2,0.5,1,1.8,0.7,1.4,2.7,1.2,2.1,5,3.3,5,10.1,439615237.632813,83868.1032616553
